,assists,games,goals,id,key_passes,npg,npxG,player_name,position,red_cards,shots,team_title,time,xA,xG,xGBuildup,xGChain,yellow_cards
305,0,6,0,2123,0,0,0.5786527395248413,Lluis López,D S,0,1,Espanyol,521,0.0,0.5786527395248413,0.9026849381625652,0.9026849381625652,0
306,0,25,0,2125,12,0,0.494917007163167,Ander Capa,D M S,0,9,Athletic Club,1627,0.9213092364370823,0.494917007163167,4.415685856714845,5.2258965615183115,9
307,0,21,0,2127,1,0,0.5919048469513655,Iván Ramis,D S,0,15,Eibar,1688,0.05652053281664848,0.5919048469513655,1.802067944779992,1.8170648086816072,4
308,3,21,0,2128,16,0,0.7905883863568306,David Juncà,D M,0,6,Celta Vigo,1766,0.9697218518704176,0.7905883863568306,4.205002896487713,5.1076046116650105,6
309,0,29,0,2130,4,0,0.034807994961738586,Dani García,M,0,2,Athletic Club,2490,0.1710161231458187,0.034807994961738586,5.93877456523478,6.070098288357258,13
310,0,14,0,2138,0,0,0.0,Asier Riesgo,GK,0,0,Eibar,1260,0.0,0.0,0.5613542990759015,0.5613542990759015,0
311,0,1,0,2141,0,0,0.0,Antonio Adán,GK,0,0,Atletico Madrid,90,0.0,0.0,0.0,0.0,0
312,0,3,0,2157,0,0,0.0,Yoel,GK,0,0,Real Valladolid,270,0.0,0.0,0.07117420434951782,0.07117420434951782,0
313,0,15,0,2159,5,0,0.06480029970407486,Tito,D M S,0,1,Rayo Vallecano,1099,0.16635735519230366,0.06480029970407486,2.854620534926653,3.0152598172426224,2
314,0,21,0,2163,2,0,0.16861494164913893,Diego Llorente,D S,0,6,Real Sociedad,1758,0.09314002469182014,0.16861494164913893,3.8484348319470882,3.926171611994505,5
315,0,20,0,2165,8,0,0.4593561952933669,Jozabed,M S,0,11,Celta Vigo,1161,0.6089111156761646,0.4593561952933669,4.667821703478694,5.5640153381973505,1
316,1,8,0,2167,3,0,0.8983705602586269,Javi Guerra,F S,0,7,Rayo Vallecano,227,0.5088714547455311,0.8983705602586269,0.4635917469859123,1.310196414589882,0
317,1,8,0,2189,5,0,0.10349281691014767,Pedro López,D M S,0,2,Levante,464,0.4333132468163967,0.10349281691014767,0.846002884209156,1.2184061892330647,0
318,0,8,0,2191,5,0,0.013220420107245445,Vigaray,D S,0,1,Alaves,648,0.19221029616892338,0.013220420107245445,0.3103924114257097,0.515823120251298,1
319,3,36,0,2194,61,0,0.4880938329733908,Damián Suárez,D,0,15,Getafe,3240,4.647609934210777,0.4880938329733908,6.25250134523958,7.138687459286302,13
320,2,18,0,2207,7,0,0.5466341273859143,Emiliano Velázquez,D S,0,8,Rayo Vallecano,1276,0.6930460371077061,0.5466341273859143,1.2962302174419165,1.9601919408887625,8
321,0,34,0,2208,0,0,0.0,Iván Cuéllar,GK,0,0,Leganes,3056,0.0,0.0,1.3622315227985382,1.3622315227985382,5
322,0,19,0,2212,2,0,0.12756380438804626,Sergio Álvarez,D M S,0,2,Eibar,1059,0.1160141583532095,0.12756380438804626,1.663469135761261,1.779483288526535,1
323,0,17,0,2224,0,0,0.0,Alberto García,GK,0,0,Rayo Vallecano,1530,0.0,0.0,1.1526972353458405,1.1526972353458405,1
324,0,27,0,2225,1,0,0.0,Gerónimo Rulli,GK,0,0,Real Sociedad,2430,0.0468364842236042,0.0,3.226925694383681,3.273762178607285,3
325,0,3,0,2231,0,0,0.0,Markel Bergara,S,0,0,Getafe,48,0.0,0.0,0.046946123242378235,0.046946123242378235,0
326,0,6,0,2236,1,0,0.0,Diego Reyes,D S,0,0,Leganes,321,0.09089675545692444,0.0,0.4410595651715994,0.5319563206285238,1
327,0,21,0,2241,1,0,0.0,Oier,GK,0,0,Levante,1890,0.09354230761528015,0.0,2.335396345704794,2.428938653320074,1
328,0,10,0,2243,0,0,0.0,Keylor Navas,GK,0,0,Real Madrid,900,0.0,0.0,0.8796361014246941,0.8796361014246941,1
329,1,20,0,2247,6,0,0.31342706084251404,Nacho,D S,1,5,Real Madrid,1704,0.931698496453464,0.31342706084251404,7.336371207609773,7.4936597142368555,6
330,0,37,0,2261,0,0,0.0,Jan Oblak,GK,0,0,Atletico Madrid,3330,0.0,0.0,0.6469787117093801,0.6469787117093801,0
331,2,22,0,2262,20,0,0.0,Juanfran,D S,0,0,Atletico Madrid,1602,3.6867971811443567,0.0,6.720873175188899,8.625794200226665,7
332,2,18,0,2263,3,0,0.5076794847846031,Stefan Savic,D S,1,7,Atletico Madrid,1401,0.7630914859473705,0.5076794847846031,2.687085014767945,2.6979348035529256,3
333,0,11,0,2277,0,0,0.0,Moyá,GK,0,0,Real Sociedad,990,0.0,0.0,0.45993074774742126,0.45993074774742126,1
334,0,21,0,2278,3,0,1.2914719469845295,Giménez,D S,0,15,Atletico Madrid,1775,0.42775238305330276,1.2914719469845295,3.563586411997676,4.0138610284775496,5
335,0,13,0,2279,0,0,0.0,Sergio Álvarez,GK,0,0,Celta Vigo,1170,0.0,0.0,2.2149228379130363,2.2149228379130363,1
