,assists,games,goals,id,key_passes,npg,npxG,player_name,position,red_cards,shots,team_title,time,xA,xG,xGBuildup,xGChain,yellow_cards
475,0,20,0,6868,9,0,0.09491952508687973,Gaetan Paquiez,D S,0,3,Nimes,1314,0.23359212093055248,0.09491952508687973,1.8906759452074766,2.0450403448194265,5
476,0,1,0,6873,0,0,0.0,Arton Zekaj,S,0,0,Lille,1,0.0,0.0,0.0,0.0,0
477,0,25,0,6875,0,0,0.0,Rúnar Alex Rúnarsson,GK,0,0,Dijon,2250,0.0,0.0,1.2813217686489224,1.2813217686489224,0
478,0,6,0,6879,1,0,0.11299006640911102,Mohamed Lamine Diaby,F S,0,2,Nice,157,0.045522987842559814,0.11299006640911102,0.1965123089030385,0.2968559516593814,0
479,0,38,0,6880,1,0,0.0,Edouard Mendy,GK,0,0,Reims,3420,0.024869373068213463,0.0,2.544226113706827,2.544226113706827,3
480,1,7,0,6881,2,0,0.0,Thomas Fontaine,D S,0,0,Reims,417,0.318092193454504,0.0,0.39653827995061874,0.6775408275425434,1
481,1,20,0,6882,17,0,0.01481093093752861,Ghislain Konan,D,0,1,Reims,1800,1.6202763793990016,0.01481093093752861,2.7106638867408037,4.236032055690885,0
482,0,4,0,6885,1,0,0.0,Axel Disasi,D S,0,0,Reims,155,0.03705410286784172,0.0,0.3824845850467682,0.3824845850467682,0
483,0,1,0,6887,0,0,0.0,Mickael Panos,S,0,0,Saint-Etienne,24,0.0,0.0,0.21799883246421814,0.21799883246421814,0
484,0,16,0,6888,2,0,0.2603125423192978,William Saliba,D S,0,4,Saint-Etienne,1279,0.05756189301609993,0.2603125423192978,3.0482686795294285,3.1691524870693684,1
485,0,20,0,6889,12,0,0.6140379728749394,Cheick Traoré,D S,0,8,Guingamp,1500,1.3790804222226143,0.6140379728749394,1.7263560090214014,2.927901653572917,3
486,1,23,0,6895,4,0,0.40772377233952284,Jordan Lefort,D M S,1,11,Amiens,1804,0.42818271135911345,0.40772377233952284,3.2987809125334024,3.7597288051620126,4
487,0,3,0,6896,0,0,0.07156850397586823,Gaoussou Traore,M S,0,1,Amiens,110,0.0,0.07156850397586823,0.007583153899759054,0.07915165787562728,1
488,0,1,0,6900,0,0,0.0,Sanasi Sy,S,0,0,Amiens,1,0.0,0.0,0.0,0.0,0
489,0,37,0,6903,0,0,0.0,Matz Sels,GK,0,0,Strasbourg,3330,0.0,0.0,2.3782571479678154,2.3782571479678154,2
490,0,2,0,6906,0,0,0.0,Moataz Zemzemi,S,0,0,Strasbourg,2,0.0,0.0,0.0,0.0,0
491,2,17,0,6907,14,0,0.10745244938880205,Colin Dagba,D M S,0,3,Paris Saint Germain,907,2.211133601143956,0.10745244938880205,5.295119379647076,7.31654719542712,2
492,2,29,0,6908,10,0,1.6436162907630205,Malik Tchokounte,F M S,0,22,Caen,1458,0.666482787579298,1.6436162907630205,0.8195762857794762,2.701112098991871,3
493,0,2,0,6936,0,0,0.0,Thomas Basila,D S,0,0,Nantes,91,0.0,0.0,0.0,0.0,0
