player_name,games,team_title,time,League,goals per 90 mins,npg per 90 mins,npxG per 90 mins,shots per 90 mins,xG per 90 mins,xGBuildup per 90 mins,xGChain per 90 mins
Guido Guerrieri,1,Lazio,90,Serie A,0.0,0.0,0.0,0.0,0.0,0.5502496361732483,0.5502496361732483
Alex Meret,14,Napoli,1151,Serie A,0.0,0.0,0.0,0.0,0.0,0.1601710864265881,0.1601710864265881
Riccardo Gagliolo,34,Parma Calcio 1913,3046,Serie A,0.0,0.0,0.03764697750791839,0.6204858831254104,0.03764697750791839,0.12536324298917972,0.1885252185862998
Antonio Di Gaudio,12,Parma Calcio 1913,715,Serie A,0.0,0.0,0.18702129739616719,1.5104895104895104,0.18702129739616719,0.013558317575004551,0.20145455670992393
Martín Cáceres,13,"Juventus,Lazio",930,Serie A,0.0,0.0,0.04874956208251176,0.6774193548387097,0.04874956208251176,0.18727209370943804,0.1983900735935857
Marco Tumminello,2,Atalanta,6,Serie A,0.0,0.0,0.184136051684618,15.0,0.184136051684618,0.0,0.0
Pepín,2,Parma Calcio 1913,77,Serie A,0.0,0.0,0.1132546624096183,2.337662337662338,0.1132546624096183,0.11200522544322077,0.4966507249741585
Sime Vrsaljko,10,Inter,725,Serie A,0.0,0.0,0.0031565012602970525,0.24827586206896549,0.0031565012602970525,0.2893501539939436,0.3232200209436745
Francesco Bardi,3,Frosinone,270,Serie A,0.0,0.0,0.0,0.0,0.0,0.016094079862038296,0.016094079862038296
Andrea Favilli,6,Genoa,151,Serie A,0.0,0.0,0.10393182913593899,2.980132450331126,0.10393182913593899,0.26092417168104093,0.7747799806938267
Jacopo Dezi,1,Parma Calcio 1913,90,Serie A,0.0,0.0,0.07396835833787918,2.0,0.07396835833787918,0.028454817831516262,0.10242317616939543
Simone Edera,7,"Bologna,Torino",273,Serie A,0.0,0.0,0.22334756739028208,2.967032967032967,0.22334756739028208,0.08681588263793304,0.3225198048320445
Filippo Romagna,18,Cagliari,1473,Serie A,0.0,0.0,0.02039604587006229,0.24439918533604887,0.02039604587006229,0.08384604596906549,0.08384604596906549
Mauricio Lemos,3,Sassuolo,184,Serie A,0.0,0.0,0.0,0.0,0.0,0.08230225253931206,0.08230225253931206
Marco Andreolli,11,"Cagliari,Chievo",746,Serie A,0.0,0.0,0.015548927567140186,0.36193029490616624,0.015548927567140186,0.08903728463454799,0.08903728463454799
Alban Lafont,34,Fiorentina,3016,Serie A,0.0,0.0,0.0,0.0,0.0,0.07455291037833127,0.0818758888141714
Salvatore Sirigu,36,Torino,3169,Serie A,0.0,0.0,0.0,0.0,0.0,0.050163861883127665,0.050718009682902965
Valentin Eysseric,8,Fiorentina,353,Serie A,0.0,0.0,0.03630256686602368,1.019830028328612,0.03630256686602368,0.45635985205261287,0.6748474581383443
Koffi Djidji,17,Torino,1386,Serie A,0.0,0.0,0.00186358778072255,0.12987012987012986,0.00186358778072255,0.1481498106588404,0.15001339825813645
Kevin Malcuit,24,Napoli,1811,Serie A,0.0,0.0,0.018526924309160815,0.5963556046383214,0.018526924309160815,0.32407575603193955,0.4365099310126178
Nicola Dalmonte,3,Genoa,36,Serie A,0.0,0.0,0.3847140911966562,7.5,0.3847140911966562,0.0,0.46448382548987865
Ezequiel Schelotto,4,Chievo,141,Serie A,0.0,0.0,0.01812785705353351,1.2765957446808511,0.01812785705353351,0.07293753860954276,0.11437980081648269
Gabriele Moncini,1,SPAL 2013,7,Serie A,0.0,0.0,0.0,0.0,0.0,0.0,0.6166184906448636
Alessio Cragno,38,Cagliari,3420,Serie A,0.0,0.0,0.0,0.0,0.0,0.09859334412766131,0.09859334412766131
Darwin Machís,13,Udinese,444,Serie A,0.0,0.0,0.2169372565490571,3.2432432432432434,0.2169372565490571,0.2708240940764144,0.6502983414542836
Lucas Piazon,4,Chievo,77,Serie A,0.0,0.0,0.18982567957469396,1.168831168831169,0.18982567957469396,0.05027844340770276,0.06204270249740644
Alberto Cerri,15,Cagliari,664,Serie A,0.0,0.0,0.24130984501217506,3.253012048192771,0.24130984501217506,0.06331546292415854,0.3588225525882409
Bartosz Bereszynski,27,Sampdoria,2196,Serie A,0.0,0.0,0.011116390337892731,0.36885245901639346,0.011116390337892731,0.2739776835822669,0.2868246923765687
Lorenco Simic,8,SPAL 2013,231,Serie A,0.0,0.0,0.29833980969020296,1.948051948051948,0.29833980969020296,0.08788300508802589,0.08788300508802589
Orji Okwonkwo,8,Bologna,245,Serie A,0.0,0.0,0.15930707091275526,1.8367346938775508,0.15930707091275526,0.01578616715815603,0.21263120277803774
Andrea Beghetto,27,Frosinone,2229,Serie A,0.0,0.0,0.037954288245270265,0.9286675639300134,0.037954288245270265,0.15391618625071618,0.2477337402688944
Francesco Rossi,1,Atalanta,1,Serie A,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Sofian Kiyine,23,Chievo,797,Serie A,0.0,0.0,0.08005288265963345,2.258469259723965,0.08005288265963345,0.042549322617510175,0.1823345967188683
Grigoris Kastanos,1,Juventus,62,Serie A,0.0,0.0,0.0,0.0,0.0,0.15498061093591872,0.15498061093591872
Luca Pellegrini,16,"Cagliari,Roma",1102,Serie A,0.0,0.0,0.002364636578017376,0.16333938294010888,0.002364636578017376,0.2018256358356095,0.23561006486280642
Juan Manuel Valencia,1,Bologna,27,Serie A,0.0,0.0,0.06590473155180612,3.333333333333333,0.06590473155180612,0.0,0.0
Riza Durmisi,10,Lazio,309,Serie A,0.0,0.0,0.04529038389909615,1.1650485436893205,0.04529038389909615,0.16140088583659198,0.38801690183796933
Nicolás Schiappacase,3,Parma Calcio 1913,82,Serie A,0.0,0.0,0.02809428519046888,1.0975609756097562,0.02809428519046888,0.0,0.02809428519046888
Dalbert,11,Inter,779,Serie A,0.0,0.0,0.017527646919537874,0.693196405648267,0.017527646919537874,0.13637147181510773,0.22904170741624796
Yann Karamoh,1,Inter,4,Serie A,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Carlo Pinsoglio,1,Juventus,90,Serie A,0.0,0.0,0.0,0.0,0.0,0.0853918194770813,0.0853918194770813
Vanja Milinkovic-Savic,2,SPAL 2013,165,Serie A,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Vitor Hugo,30,Fiorentina,2466,Serie A,0.0,0.0,0.028731691596662477,0.5839416058394161,0.028731691596662477,0.16129633286002565,0.19417677832645006
Manuel Lazzari,33,SPAL 2013,2851,Serie A,0.0,0.0,0.04517051160351221,1.0733076113644335,0.04517051160351221,0.1659336305569344,0.33180992348659916
Pasquale Schiattarella,28,SPAL 2013,1847,Serie A,0.0,0.0,0.02655078446201105,0.6821873308067136,0.02655078446201105,0.22049647956102295,0.27161929570844384
Giacomo Poluzzi,1,SPAL 2013,3,Serie A,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Amato Ciciretti,6,Parma Calcio 1913,134,Serie A,0.0,0.0,0.04696275260466249,0.6716417910447761,0.04696275260466249,0.0,0.09883024966094033
Stephane Omeonga,3,Genoa,52,Serie A,0.0,0.0,0.0,0.0,0.0,0.0,0.2081292774528265
Antonin Barak,8,Udinese,322,Serie A,0.0,0.0,0.04914620688751989,1.1180124223602483,0.04914620688751989,0.08667928250564366,0.1540403715942217
Svante Ingelsson,3,Udinese,91,Serie A,0.0,0.0,0.0529120072394937,1.978021978021978,0.0529120072394937,0.049213567994289345,0.10212557523378303
Mehdi Leris,23,Chievo,1616,Serie A,0.0,0.0,0.10027834667540664,1.6707920792079207,0.10027834667540664,0.1580974915569722,0.26408036347215824
Mattia Bani,30,Chievo,2613,Serie A,0.0,0.0,0.03822426957502773,0.44776119402985076,0.03822426957502773,0.12127029666213059,0.1254135321229097
Pawel Jaroszynski,19,Chievo,1355,Serie A,0.0,0.0,0.011072311234210251,0.3985239852398524,0.011072311234210251,0.06861294207345295,0.1568270973393838
Esteban Rolón,19,Genoa,1028,Serie A,0.0,0.0,0.07096313036152013,0.7003891050583657,0.07096313036152013,0.124960816121055,0.2203759013635291
Marvin Zeegelaar,12,Udinese,957,Serie A,0.0,0.0,0.005715604883189485,0.09404388714733543,0.005715604883189485,0.05417905397549692,0.0625704030351579
Joachim Andersen,32,Sampdoria,2880,Serie A,0.0,0.0,0.02561472493107431,0.40624999999999994,0.02561472493107431,0.23239813541295004,0.249877983762417
Bruno Jordao,3,Lazio,85,Serie A,0.0,0.0,0.009738243020632687,1.0588235294117647,0.009738243020632687,0.11953751216916479,0.14341464529142658
Rick Karsdorp,11,Roma,596,Serie A,0.0,0.0,0.0,0.0,0.0,0.3146814469141798,0.34242124463925333
Pedro Neto,4,Lazio,39,Serie A,0.0,0.0,0.07407511656100933,2.3076923076923075,0.07407511656100933,0.17939614561887887,0.353791003043835
Vincenzo Millico,1,Torino,1,Serie A,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Everton Luiz,10,SPAL 2013,304,Serie A,0.0,0.0,0.008428072293387039,0.5921052631578947,0.008428072293387039,0.33559824974202607,0.3389428210089375
Charalampos Lykogiannis,11,Cagliari,831,Serie A,0.0,0.0,0.019024124214365164,0.7581227436823104,0.019024124214365164,0.05647181180248621,0.09273211878559649
Iuri Medeiros,2,Genoa,114,Serie A,0.0,0.0,0.09095024317502974,1.5789473684210527,0.09095024317502974,0.05208259350375125,0.18004612703072398
Riccardo Sottil,2,Fiorentina,16,Serie A,0.0,0.0,0.4379672650247812,5.625,0.4379672650247812,0.0,0.4379672650247812
Dejan Kulusevski,3,Atalanta,104,Serie A,0.0,0.0,0.07757556803811054,1.7307692307692308,0.07757556803811054,0.017076712459898908,0.08063644887163088
Strahinja Tanasijevic,1,Chievo,17,Serie A,0.0,0.0,0.2748216600979076,5.294117647058823,0.2748216600979076,0.0,0.0
Adrian Semper,6,Chievo,540,Serie A,0.0,0.0,0.0,0.0,0.0,0.07886682699124017,0.07886682699124017
Silvio Proto,2,Lazio,180,Serie A,0.0,0.0,0.0,0.0,0.0,0.02708904817700386,0.02708904817700386
Bremer,5,Torino,180,Serie A,0.0,0.0,0.006704195868223906,0.5,0.006704195868223906,0.27084966003894806,0.27084966003894806
Vitalie Damascan,1,Torino,1,Serie A,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Robin Olsen,27,Roma,2430,Serie A,0.0,0.0,0.0,0.0,0.0,0.2198326696676237,0.22195765141535692
Ante Coric,2,Roma,22,Serie A,0.0,0.0,0.03456445029852066,4.090909090909091,0.03456445029852066,0.0,0.03456445029852066
Iván Marcano,10,Roma,810,Serie A,0.0,0.0,0.010798760172393587,0.33333333333333337,0.010798760172393587,0.369564253009028,0.401657633897331
Nehuén Paz,2,Bologna,113,Serie A,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mattias Svanberg,23,Bologna,1168,Serie A,0.0,0.0,0.07887364820456005,1.6952054794520548,0.07887364820456005,0.14533486194934134,0.2513338263427252
Lorenzo Dickmann,6,SPAL 2013,169,Serie A,0.0,0.0,0.05696743329953865,0.5325443786982248,0.05696743329953865,0.06989059110100453,0.06989059110100453
Pietro Terracciano,10,"Empoli,Fiorentina",900,Serie A,0.0,0.0,0.0,0.0,0.0,0.0568504586815834,0.0568504586815834
Jacob Rasmussen,14,Empoli,1011,Serie A,0.0,0.0,0.012793429057702465,0.26706231454005935,0.012793429057702465,0.17100037045179917,0.17286403977950532
Ismael Bennacer,37,Empoli,2958,Serie A,0.0,0.0,0.0170469389846794,0.5780933062880325,0.0170469389846794,0.2659861575415392,0.31597954292855324
Ivan Provedel,16,Empoli,1440,Serie A,0.0,0.0,0.0,0.0,0.0,0.14708419248927382,0.15405738702975214
Joel Untersee,3,Empoli,119,Serie A,0.0,0.0,0.0,0.0,0.0,0.1086438981769215,0.1086438981769215
Filip Bradaric,27,Cagliari,1494,Serie A,0.0,0.0,0.02036408908350999,0.8433734939759037,0.02036408908350999,0.18430907829069948,0.21474550837224507
Simone Iacoponi,38,Parma Calcio 1913,3355,Serie A,0.0,0.0,0.0211798494789977,0.2414307004470939,0.0211798494789977,0.1382390843418423,0.15240831965172524
Leo Stulac,26,Parma Calcio 1913,1451,Serie A,0.0,0.0,0.040857367728452366,1.3645761543762922,0.040857367728452366,0.1616789486200172,0.2545049198890948
Pierluigi Frattali,1,Parma Calcio 1913,90,Serie A,0.0,0.0,0.0,0.0,0.0,0.2909337282180786,0.2909337282180786
Alessio Da Cruz,3,Parma Calcio 1913,138,Serie A,0.0,0.0,0.03458215571616007,0.6521739130434783,0.03458215571616007,0.0,0.03458215571616007
William Troost-Ekong,35,Udinese,3070,Serie A,0.0,0.0,0.010299448415345788,0.23452768729641696,0.010299448415345788,0.116463426418651,0.12477267377915814
Felipe Vizeu,5,Udinese,24,Serie A,0.0,0.0,0.0703384098596871,3.75,0.0703384098596871,0.0,0.10993406292982397
Hidde ter Avest,13,Udinese,998,Serie A,0.0,0.0,0.013815167029658872,0.27054108216432865,0.013815167029658872,0.21066516976549715,0.24079457917372007
Nicholas Opoku,12,Udinese,913,Serie A,0.0,0.0,0.024258967505325232,0.4928806133625411,0.024258967505325232,0.11767748775937863,0.12925437209884935
Giangiacomo Magnani,19,Sassuolo,1516,Serie A,0.0,0.0,0.009430345236311487,0.11873350923482849,0.009430345236311487,0.15984007061550043,0.16592943524858253
Leonardo Sernicola,1,Sassuolo,1,Serie A,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jens Odgaard,1,Sassuolo,14,Serie A,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Matteo Pessina,12,Atalanta,225,Serie A,0.0,0.0,0.019075577706098554,1.2000000000000002,0.019075577706098554,0.3959631949663162,0.3959631949663162
Arkadiusz Reca,3,Atalanta,43,Serie A,0.0,0.0,0.0,0.0,0.0,0.7694096204846405,1.6725244910217993
Luca Matarese,2,Frosinone,12,Serie A,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Nicolò Brighenti,11,Frosinone,990,Serie A,0.0,0.0,0.0272718220949173,0.2727272727272727,0.0272718220949173,0.17003183981234374,0.19813598929481074
Francisco Sierralta,6,Parma Calcio 1913,263,Serie A,0.0,0.0,0.008729570173435338,0.6844106463878327,0.008729570173435338,0.04886511741595576,0.04886511741595576
Darijo Srna,26,Cagliari,2091,Serie A,0.0,0.0,0.024056217474181477,0.430416068866571,0.024056217474181477,0.13995165716177935,0.2105200772776323
Christian Nørgaard,6,Fiorentina,331,Serie A,0.0,0.0,0.0,0.0,0.0,0.2959647507961063,0.3172809060021469
Dusan Vlahovic,10,Fiorentina,142,Serie A,0.0,0.0,0.9170645903008924,6.338028169014085,0.9170645903008924,0.0,0.9236572546438432
Tòfol Montiel,1,Fiorentina,2,Serie A,0.0,0.0,1.1401311121881008,45.0,1.1401311121881008,0.0,18.761656433343887
David Hancko,5,Fiorentina,283,Serie A,0.0,0.0,0.09208819680837356,0.6360424028268551,0.09208819680837356,0.22464864824770195,0.22864390756974373
Joaquín Ardáiz,1,Frosinone,17,Serie A,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gabriele Corbo,1,Bologna,4,Serie A,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Koray Günter,14,Genoa,824,Serie A,0.0,0.0,0.015002211049488446,0.3276699029126214,0.015002211049488446,0.10566484332265494,0.1506000402772311
Juan Musso,29,Udinese,2610,Serie A,0.0,0.0,0.0,0.0,0.0,0.046201798005093796,0.04724354235904998
Omar Colley,21,Sampdoria,1765,Serie A,0.0,0.0,0.024812641366260924,0.3569405099150142,0.024812641366260924,0.19435457845163073,0.19435457845163073
Ronaldo Vieira,14,Sampdoria,589,Serie A,0.0,0.0,0.05396612706406008,1.0696095076400678,0.05396612706406008,0.20770254408931188,0.21977243043722644
Mauro Burruchaga,1,Chievo,58,Serie A,0.0,0.0,0.015618068101847994,1.5517241379310345,0.015618068101847994,0.015618068101847994,0.015618068101847994
Júnior Tavares,3,Sampdoria,187,Serie A,0.0,0.0,0.007177001453019718,0.48128342245989303,0.007177001453019718,0.007099942179685608,0.1263677438890392
Sergej Grubac,3,Chievo,158,Serie A,0.0,0.0,0.18539389666122727,1.139240506329114,0.18539389666122727,0.0,0.03743629572512228
Valon Berisha,8,Lazio,185,Serie A,0.0,0.0,0.010217496470825092,0.4864864864864865,0.010217496470825092,0.6409278051877345,0.6763174988933512
Rai Vloet,5,Frosinone,116,Serie A,0.0,0.0,0.14744380713793737,3.8793103448275863,0.14744380713793737,0.03793745622809591,0.17353205154810486
Ben Wilmot,5,Udinese,193,Serie A,0.0,0.0,0.008616868329326106,0.46632124352331605,0.008616868329326106,0.052130896733214825,0.08908887060812719
Petar Micin,1,Udinese,2,Serie A,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Matteo Scozzarella,22,Parma Calcio 1913,1479,Serie A,0.0,0.0,0.011072707405922137,0.486815415821501,0.011072707405922137,0.06600733366596528,0.12142245527394645
Musa Juwara,1,Chievo,10,Serie A,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Riccardo Doratiotto,1,Cagliari,81,Serie A,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Zan Celar,1,Roma,4,Serie A,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Francesco Verde,1,Cagliari,9,Serie A,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Abdou Diakhate,1,Parma Calcio 1913,1,Serie A,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Roberto Piccoli,2,Atalanta,44,Serie A,0.0,0.0,0.4333820972930301,4.090909090909091,0.4333820972930301,0.1188560270450332,0.5522381090982393
Jandrei,1,Genoa,90,Serie A,0.0,0.0,0.0,0.0,0.0,0.16576313972473145,0.16576313972473145
Dimitri Oberlin,5,Empoli,130,Serie A,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Dimitris Nikolaou,4,Empoli,351,Serie A,0.0,0.0,0.0,0.0,0.0,0.04631144687151298,0.04631144687151298
Kiril Despodov,4,Cagliari,96,Serie A,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ibañez,1,Atalanta,1,Serie A,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Marko Jankovic,4,SPAL 2013,41,Serie A,0.0,0.0,0.14868091337564515,2.1951219512195124,0.14868091337564515,0.32611134575634465,0.4747922591319897
Hans Nicolussi Caviglia,3,Juventus,51,Serie A,0.0,0.0,0.04799236817394986,1.7647058823529411,0.04799236817394986,0.1153556301313288,0.16334800159229954
Stephy Mavididi,1,Juventus,20,Serie A,0.0,0.0,0.0,0.0,0.0,0.29415685683488846,0.29415685683488846
Giacomo Raspadori,1,Sassuolo,1,Serie A,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Luan Capanni,1,Lazio,8,Serie A,0.0,0.0,0.13849865994416177,11.25,0.13849865994416177,0.0,0.13849865994416177
Gianluca Gaetano,2,Napoli,6,Serie A,0.0,0.0,0.33916326239705086,15.0,0.33916326239705086,0.0,1.7820186540484428
Angelo Ndrecka,1,Chievo,90,Serie A,0.0,0.0,0.01327724941074848,1.0,0.01327724941074848,0.06572149693965912,0.06572149693965912
Paolo Gozzi Iweru,1,Juventus,90,Serie A,0.0,0.0,0.0,0.0,0.0,0.08101275563240051,0.08101275563240051
Ibrahim Karamoko,2,Chievo,64,Serie A,0.0,0.0,0.16972021723631772,2.8125,0.16972021723631772,0.17309497052337974,0.19271151046268642
Nicky Medja Beloko,1,Fiorentina,44,Serie A,0.0,0.0,0.0,0.0,0.0,0.2007092586295171,0.2007092586295171
Nicolò Armini,1,Lazio,37,Serie A,0.0,0.0,0.0,0.0,0.0,0.08597627080775595,0.08597627080775595
Manolo Portanova,1,Juventus,32,Serie A,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fedor Chalov,30,CSKA Moscow,2471,Russian Premier League,0.546337515176042,0.4734925131525698,0.49285878062109534,3.5694050991501416,0.5478039663473467,0.16951064047004497,0.7551221362568018
Sardar Azmoun,26,"Rubin Kazan,Zenit St. Petersburg",2178,Russian Premier League,0.5371900826446281,0.49586776859504134,0.6162054842907535,3.4710743801652892,0.6473738860246564,0.12660742656535598,0.6480804058022736
Viktor Claesson,29,FC Krasnodar,2465,Russian Premier League,0.4381338742393509,0.2920892494929006,0.34165230215079406,3.0669371196754565,0.45181015639378863,0.26178053537531026,0.7674148318340765
Anton Miranchuk,26,Lokomotiv Moscow,1806,Russian Premier League,0.5481727574750831,0.3488372093023256,0.18629822459232767,2.5913621262458473,0.33665211011107976,0.18493587924693508,0.4252541366580911
Sebastián Driussi,27,Zenit St. Petersburg,1853,Russian Premier League,0.5342687533729088,0.5342687533729088,0.4621997302728798,2.8656233135456017,0.4621997302728798,0.21844539972785124,0.6085385174801623
Zé Luís,25,Spartak Moscow,1899,Russian Premier League,0.47393364928909953,0.33175355450236965,0.29661392115533214,2.3696682464454977,0.4038559642103963,0.1434652469346026,0.4565711395364802
Sly,27,FC Ufa,2271,Russian Premier League,0.35667107001321,0.35667107001321,0.2529156926583838,2.338177014531044,0.28280765429025956,0.12048875696494524,0.3969607960009551
Ari,16,FC Krasnodar,1148,Russian Premier League,0.627177700348432,0.627177700348432,0.5404816914953369,4.7822299651567945,0.5996147742274278,0.27799135117827284,0.995148495423773
Artem Dzyuba,27,Zenit St. Petersburg,2366,Russian Premier League,0.3043110735418428,0.3043110735418428,0.32631515661476534,2.4344885883347422,0.32631515661476534,0.3125364563623892,0.806358529983792
Zelimkhan Bakaev,25,Arsenal Tula,1832,Russian Premier League,0.3930131004366812,0.34388646288209607,0.17040837004548953,2.1124454148471616,0.20746338040380854,0.048847332409700975,0.3487858305965839
Jefferson Farfán,20,Lokomotiv Moscow,1509,Russian Premier League,0.47713717693836977,0.47713717693836977,0.4106993482227827,2.9224652087475147,0.4106993482227827,0.12870914634191252,0.42243266589273043
Magomed-Shapi Suleymanov,20,FC Krasnodar,528,Russian Premier League,1.3636363636363638,1.3636363636363638,0.6735055122143504,4.261363636363637,0.6735055122143504,0.29807669544507837,0.9222175518516453
Aleksey Sutormin,29,FC Orenburg,2522,Russian Premier League,0.2854877081681205,0.2141157811260904,0.11420365019711023,1.9627279936558286,0.1680377330468535,0.09942401368924304,0.3251778538664544
Fedor Smolov,24,"FC Krasnodar,Lokomotiv Moscow",1675,Russian Premier League,0.37611940298507457,0.37611940298507457,0.3420608461737188,2.901492537313433,0.38258907242831014,0.14603153781881975,0.592560700204835
Luka Djordjevic,23,Arsenal Tula,1934,Russian Premier League,0.32574974146845914,0.32574974146845914,0.3035815374977741,2.373319544984488,0.3035815374977741,0.05085814437966683,0.4806456894391325
Ivan Ignatyev,20,FC Krasnodar,1206,Russian Premier League,0.5223880597014925,0.5223880597014925,0.47904224204483314,3.283582089552239,0.47904224204483314,0.14587100497933467,0.7516932615370893
Luiz Adriano,23,Spartak Moscow,1436,Russian Premier League,0.3760445682451254,0.25069637883008355,0.22949894028910356,1.4415041782729805,0.32404598668425205,0.15334097274208133,0.5408986079867173
Wanderson,30,FC Krasnodar,2172,Russian Premier League,0.24861878453038672,0.24861878453038672,0.24782292405915196,3.149171270718232,0.24782292405915196,0.3176500166390729,0.691005429767525
Aleksey Ionov,25,FC Rostov,1646,Russian Premier League,0.32806804374240583,0.16403402187120292,0.1285318973930247,1.0935601458080195,0.25225863383487673,0.10672397196931112,0.27889455020210424
Aleksandr Erokhin,16,Zenit St. Petersburg,1155,Russian Premier League,0.4675324675324675,0.4675324675324675,0.33164258018232784,2.4935064935064934,0.33164258018232784,0.19611760054702881,0.5475229019081437
Reziuan Mirzov,26,"Arsenal Tula,FC Rostov",1676,Russian Premier League,0.32219570405727926,0.21479713603818618,0.20248633318165044,2.8997613365155135,0.283494421252025,0.1054658397792134,0.33921919956465474
Egor Sorokin,27,Rubin Kazan,1990,Russian Premier League,0.271356783919598,0.271356783919598,0.11125298137846751,0.7236180904522613,0.11125298137846751,0.09362253632827021,0.11996706240534333
Eric Bicfalvi,26,Ural,2274,Russian Premier League,0.23746701846965698,0.23746701846965698,0.19986680095725365,3.12664907651715,0.19986680095725365,0.12962352201259034,0.3583327241212444
Andrei Panyukov,21,Ural,1226,Russian Premier League,0.44045676998368677,0.44045676998368677,0.590869791586967,1.9820554649265905,0.590869791586967,0.07624305126851282,0.7038318774804204
Andrés Ponce,27,Anzhi Makhachkala,1948,Russian Premier League,0.23100616016427103,0.13860369609856263,0.17835767819207676,1.8942505133470227,0.2480545754924998,0.022181693040928374,0.2058464141029031
Dmitriy Poloz,27,Rubin Kazan,1870,Russian Premier League,0.24064171122994651,0.1925133689839572,0.21784870229402487,1.9251336898395721,0.2541507231370411,0.055566121739420014,0.32528785659986387
Oleg Ivanov,27,FK Akhmat,2119,Russian Premier League,0.21236432279377065,0.21236432279377065,0.12069942172987666,1.4865502595563944,0.12069942172987666,0.11571328338093215,0.24253431448748985
Ablae Mbengue,25,FK Akhmat,948,Russian Premier League,0.47468354430379744,0.47468354430379744,0.4291547254859647,2.848101265822785,0.4291547254859647,0.010286601189571089,0.4776182997959984
Sergey Tkachev,26,Arsenal Tula,1772,Russian Premier League,0.25395033860045146,0.25395033860045146,0.16158624140663455,3.3013544018058694,0.16158624140663455,0.14113835546841874,0.38117445704714303
Kirill Panchenko,23,Dinamo Moscow,1594,Russian Premier League,0.2823086574654956,0.2823086574654956,0.3014359584748932,4.291091593475533,0.3014359584748932,0.06462457028616084,0.45289356894253596
Maksim Kanunnikov,20,Krylya Sovetov Samara,1580,Russian Premier League,0.2848101265822785,0.2848101265822785,0.2826215883221807,1.9936708860759493,0.2826215883221807,0.05827534694483952,0.28494307099358196
Nikolay Dimitrov,27,Ural,2287,Russian Premier League,0.19676432006996064,0.19676432006996064,0.14392204040675302,1.7708788806296458,0.14392204040675302,0.19607859979671552,0.36053221141752534
Nikola Vlasic,25,CSKA Moscow,2196,Russian Premier League,0.20491803278688525,0.20491803278688525,0.17038673864769155,3.073770491803279,0.20129966290026416,0.2916175046874608,0.629026866594299
Björn Sigurdarson,26,FC Rostov,1688,Russian Premier League,0.2665876777251185,0.2665876777251185,0.21075423528833132,1.8661137440758293,0.21075423528833132,0.052095415629005125,0.2876982326901814
Arnór Sigurdsson,21,CSKA Moscow,1260,Russian Premier League,0.3571428571428571,0.3571428571428571,0.29979771535311434,2.2142857142857144,0.29979771535311434,0.39893774947683724,0.7811640761127429
Manuel Fernandes,20,Lokomotiv Moscow,1551,Russian Premier League,0.23210831721470018,0.17408123791102514,0.14004786907761888,2.959381044487427,0.22758457391762413,0.08450505892949708,0.29781615127389627
Joãozinho,30,Dinamo Moscow,2524,Russian Premier League,0.14263074484944532,0.07131537242472266,0.08680430159014067,2.1038034865293183,0.1405957270865277,0.1728781775210537,0.3499299527342222
Sergei Kornilenko,21,Krylya Sovetov Samara,1013,Russian Premier League,0.35538005923000987,0.2665350444225074,0.14983698242111362,1.688055281342547,0.21684975548107674,0.02169244889600197,0.19668202350782146
Evgeni Lutsenko,30,Dinamo Moscow,2158,Russian Premier League,0.16682113067655235,0.16682113067655235,0.17764105949640632,2.5023169601482853,0.20909832500912204,0.11312376085256223,0.3985860317352507
Ramil Sheydaev,18,Krylya Sovetov Samara,970,Russian Premier League,0.3711340206185567,0.18556701030927836,0.3529810411951591,2.0412371134020617,0.49294965211110015,0.13329540549767846,0.5109910811921677
Mikhail Kostyukov,13,FC Yenisey Krasnoyarsk,660,Russian Premier League,0.5454545454545454,0.5454545454545454,0.3805940430611372,3.0,0.3805940430611372,0.009540412490340797,0.44098476235839457
Alexander Sobolev,22,"FC Yenisey Krasnoyarsk,Krylya Sovetov Samara",1194,Russian Premier League,0.30150753768844224,0.22613065326633167,0.1767858922781058,2.336683417085427,0.23364081604396877,0.06752697201024498,0.27809546843882477
Ravanelli,17,FK Akhmat,1334,Russian Premier League,0.2698650674662669,0.2698650674662669,0.21061231749414325,3.4407796101949026,0.21061231749414325,0.09665463425531827,0.34739539159861194
