,assists,games,goals,id,key_passes,npg,npxG,player_name,position,red_cards,shots,team_title,time,xA,xG,xGBuildup,xGChain,yellow_cards
104,1,10,3,2480,1,2,1.7310255886986852,Jonathas,F S,1,13,Hannover 96,609,0.09736467152833939,2.488802266307175,0.27378437109291553,2.067059717141092,2
105,0,32,3,2668,10,3,2.019313304685056,Martin Hinteregger,D,0,28,"Augsburg,Eintracht Frankfurt",2722,0.7462029606103897,2.019313304685056,6.268805705010891,7.466366406530142,3
106,0,17,3,3299,8,3,2.9319184944033623,Jean-Kevin Augustin,F S,0,13,RasenBallsport Leipzig,443,0.8325743190944195,2.9319184944033623,0.3690352626144886,4.13352807611227,0
107,4,28,3,3339,30,3,1.737441936507821,Jérôme Roussillon,D,0,20,Wolfsburg,2475,3.246265140362084,1.737441936507821,5.374840289354324,7.653750337660313,4
108,5,30,3,4280,20,3,5.4388899160549045,Davie Selke,F M S,0,45,Hertha Berlin,1724,3.680590162985027,5.4388899160549045,2.291408196091652,9.827311860397458,4
109,1,20,3,5224,11,3,2.852794874459505,Bobby Wood,F M S,0,18,Hannover 96,1168,1.6665422450751066,2.852794874459505,1.6150935254991055,5.466898685321212,1
110,5,30,3,5230,15,3,2.7608920354396105,Thomas Delaney,M S,0,33,Borussia Dortmund,2302,2.8964209370315075,2.7608920354396105,10.938988462090492,14.03698867931962,7
111,6,28,3,5254,55,1,2.4691364355385303,Marcel Halstenberg,D M S,0,23,RasenBallsport Leipzig,2415,7.99195968452841,3.9846094213426113,9.987940169870853,12.442945055663586,2
112,3,25,3,5353,21,3,2.4134650845080614,Josip Brekalo,F M S,0,26,Wolfsburg,1406,1.3251621387898922,2.4134650845080614,2.763350473716855,5.602710174396634,2
113,0,20,3,6096,4,3,1.7000370845198631,Sergio Córdova,F S,0,13,Augsburg,491,0.17808329686522484,1.7000370845198631,0.6551676988601685,1.7409547343850136,1
114,6,31,3,6352,55,3,2.172508326359093,Valentino Lazaro,D M,0,20,Hertha Berlin,2743,6.642009703442454,2.172508326359093,7.494641523808241,12.857311931438744,6
115,2,22,3,7043,16,3,2.8477607434615493,Eduard Löwen,F M S,0,37,Nuernberg,1627,2.261409604921937,2.8477607434615493,3.16515489295125,6.567319483496249,3
116,1,23,3,7044,9,3,0.892077804543078,Kevin Möhwald,F M S,0,20,Werder Bremen,852,0.9029478281736374,0.892077804543078,1.7506312131881714,3.13005200214684,2
117,1,11,3,7051,4,3,2.9413814395666122,Gonçalo Paciência,F S,0,19,Eintracht Frankfurt,382,1.1496391221880913,2.9413814395666122,0.33338524401187897,3.545174904167652,1
118,1,12,3,7054,8,3,2.924614168703556,Steven Skrzybski,F M S,0,17,Schalke 04,673,1.122222812846303,2.924614168703556,2.6679689288139343,5.55772820673883,1
119,8,32,3,7065,28,3,6.014863816089928,Florian Neuhaus,M S,0,51,Borussia M.Gladbach,2080,3.1526990849524736,6.014863816089928,8.793361485004425,17.510931497439742,5
120,2,19,3,7153,14,3,2.3011428536847234,Matheus Pereira,F M S,1,29,Nuernberg,1240,1.3407853292301297,2.3011428536847234,2.1024887207895517,4.261738419532776,3
121,0,18,3,7255,6,3,1.034992728382349,Oliver Fink,M S,0,12,Fortuna Duesseldorf,1069,0.7491737129166722,1.034992728382349,2.470548804849386,3.8143317997455597,4
122,0,15,3,7376,2,3,1.3104346171021461,Ozan Kabak,D M,0,11,VfB Stuttgart,1350,0.03863127715885639,1.3104346171021461,2.008290098980069,2.5339414831250906,4
123,2,25,2,8,20,2,1.5710959015414119,Jérôme Gondorf,M S,0,23,Freiburg,1285,3.3303758651018143,1.5710959015414119,1.580546960234642,5.012947362847626,3
124,2,27,2,59,28,2,0.42992698587477207,Emiliano Insúa,D M S,1,8,VfB Stuttgart,2121,3.1062898002564907,0.42992698587477207,4.120073649100959,5.492807932198048,4
125,0,31,2,75,6,2,1.0995369860902429,Niklas Süle,D S,0,20,Bayern Munich,2649,0.29514613561332226,1.0995369860902429,15.840386934578419,16.421250991523266,2
126,1,20,2,88,13,2,4.775467772036791,Mark Uth,F M S,0,39,Schalke 04,1407,1.64211839530617,4.775467772036791,0.5594973750412464,6.346374187618494,3
127,0,30,2,96,6,2,0.9438875326886773,Salif Sané,D S,0,19,Schalke 04,2612,0.21460691560059786,0.9438875326886773,4.99471718352288,5.123078468255699,4
128,0,17,2,105,0,2,1.0107154864817858,Felipe,D S,1,10,Hannover 96,1102,0.0,1.0107154864817858,0.7018299512565136,0.721462544053793,4
129,2,30,2,140,27,2,3.236173086799681,Yannick Gerhardt,M S,0,35,Wolfsburg,2471,3.707502265460789,3.236173086799681,6.154489256441593,11.866971101611853,2
130,1,19,2,150,8,2,1.1815636064857244,Josuha Guilavogui,M S,0,7,Wolfsburg,1573,0.19720805808901787,1.1815636064857244,3.5580689879134297,3.688592318445444,5
131,6,33,2,153,45,2,2.3895699586719275,Maximilian Arnold,M,0,54,Wolfsburg,2888,4.566002738662064,2.3895699586719275,4.825667142868042,8.709193848073483,7
132,2,28,2,185,16,1,1.1909756809473038,Wendell,D M S,0,11,Bayer Leverkusen,2277,1.7954319566488266,2.7064486406743526,8.576398693025112,10.999034909531474,5
133,1,18,2,187,9,2,0.7837460935115814,Christoph Kramer,M S,0,8,Borussia M.Gladbach,1139,0.9352805446833372,0.7837460935115814,3.72764790430665,4.9943583607673645,6
134,5,27,2,188,48,2,1.8713851608335972,Kevin Kampl,M S,0,34,RasenBallsport Leipzig,2131,4.733274506404996,1.8713851608335972,11.856288911774755,16.188607193529606,5
135,0,5,2,209,1,2,1.399685401469469,Josip Drmic,F S,0,7,Borussia M.Gladbach,217,0.016246726736426353,1.399685401469469,0.8638508915901184,2.279782962054014,0
136,1,13,2,210,16,2,2.146211251616478,Raffael,F S,0,11,Borussia M.Gladbach,530,1.4540360048413277,2.146211251616478,1.2940675560384989,4.173216015100479,0
137,1,30,2,212,3,2,2.0673532765358686,Nico Elvedi,D,0,14,Borussia M.Gladbach,2629,0.8768620267510414,2.0673532765358686,11.995776891708374,12.771413013339043,1
138,13,34,2,223,83,2,2.3080686666071415,Joshua Kimmich,D M,0,25,Bayern Munich,3060,13.690591923892498,2.3080686666071415,20.070821404457092,27.548406660556793,4
139,6,30,2,229,39,2,2.198332443833351,Thiago Alcántara,M S,0,23,Bayern Munich,2412,3.8847017642110586,2.198332443833351,22.368505030870438,26.343366537243128,5
140,0,18,2,241,12,2,2.3742651250213385,Mathew Leckie,M S,0,22,Hertha Berlin,941,0.8483361890539527,2.3742651250213385,1.7334104385226965,4.8385469280183315,3
141,4,34,2,249,33,2,3.9484598096460104,Danny da Costa,D F M,0,21,Eintracht Frankfurt,3036,5.811640384607017,3.9484598096460104,6.6535595040768385,13.933870930224657,1
142,1,26,2,271,23,2,3.53679752163589,Ja-Cheol Koo,M S,0,26,Augsburg,1632,0.7404357939958572,3.53679752163589,2.954964015632868,7.031771153211594,3
